CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
brookc,2020-12-17T21:20:37.8Z,4328,3304,14,14,37123
griffinj,2020-12-17T21:20:37.8Z,7959,5386,14,14,37123
