CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
cubbagel,2020-12-17T21:20:37.283Z,3812,3322,11,11,37199
goref,2020-12-17T21:20:37.283Z,7111,5518,11,11,37199
