CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
carpenterj,2020-12-17T21:20:35.397Z,71753,59355,46,46,37071
youngr,2020-12-17T21:20:35.397Z,39543,34591,46,46,37071
