CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
streeta,2020-12-17T21:20:38.357Z,23448,14912,39,39,37155
woodb,2020-12-17T21:20:38.357Z,21327,16521,39,39,37155
