CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
streeta,2020-12-17T21:20:38.357Z,47294,36217,41,41,37159
woodb,2020-12-17T21:20:38.357Z,24302,20118,41,41,37159
