CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
marshalle,2020-12-17T21:20:37.457Z,16185,13247,19,19,37083
sykese,2020-12-17T21:20:37.457Z,9188,6905,19,19,37083
