CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
sawyer-38364,2020-12-17T21:20:10.957Z,83707,64528,0
templeton-38605,2020-12-17T21:20:10.957Z,34172,29398,0
