CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
beasleyc,2020-12-17T21:20:03.540Z,4611,3494,14,14,37123
newbyp,2020-12-17T21:20:03.540Z,7888,5326,14,14,37123
