CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
carpenterj,2020-12-17T21:20:35.397Z,3727,2480,13,13,37131
youngr,2020-12-17T21:20:35.397Z,6039,4976,13,13,37131
