CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
troxlers,2020-12-17T21:20:17.137Z,55732,47916,25,25,37019
wadsworthj,2020-12-17T21:20:17.137Z,30557,28287,25,25,37019
