CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
brookc,2020-12-17T21:20:37.8Z,4867,3909,9,9,37033
griffinj,2020-12-17T21:20:37.8Z,6772,4217,9,9,37033
