CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
troxlers,2020-12-17T21:20:17.137Z,27748,18366,27,27,37193
wadsworthj,2020-12-17T21:20:17.137Z,6889,5521,27,27,37193
