CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
barringert,2020-12-17T21:20:37.63Z,36987,31940,57,57,37063
davism,2020-12-17T21:20:37.63Z,138666,129520,57,57,37063
