CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
troxler-36629,2020-12-17T21:20:17.137Z,2901848,2304621,0
wadsworth-38552,2020-12-17T21:20:17.137Z,2485722,2199445,0
