CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
chatterji-38563,2020-12-17T21:20:28.683Z,2537019,2242456,0
folwell-36808,2020-12-17T21:20:28.683Z,2812797,2232131,0
