CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
streeta,2020-12-17T21:20:38.357Z,83183,66443,101,101,37067
woodb,2020-12-17T21:20:38.357Z,112246,99233,101,101,37067
