CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
madden-4466,2020-12-01T01:26:12.033Z,6404,0,0
stevens-52056,2020-12-01T01:26:12.033Z,12895,0,0
