CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bartella,2021-01-13T14:25:42Z,18,11,7,7,13211
buckleya,2021-01-13T14:25:42Z,30,25,7,7,13211
collinsd,2021-01-13T14:25:42Z,3502,2776,7,7,13211
fortuinj,2021-01-13T14:25:42Z,18,12,7,7,13211
graysond,2021-01-13T14:25:42Z,96,60,7,7,13211
greenem,2021-01-13T14:25:42Z,22,11,7,7,13211
jacksona,2021-01-13T14:25:42Z,75,49,7,7,13211
jacksond,2021-01-13T14:25:42Z,371,293,7,7,13211
jamesj,2021-01-13T14:25:42Z,79,59,7,7,13211
johnson_shealeyt,2021-01-13T14:25:42Z,107,83,7,7,13211
johnsonw,2021-01-13T14:25:42Z,66,33,7,7,13211
liebermanm,2021-01-13T14:25:42Z,166,128,7,7,13211
loefflerk,2021-01-13T14:25:42Z,4360,3351,7,7,13211
sladej,2021-01-13T14:25:42Z,43,36,7,7,13211
slowinskib,2021-01-13T14:25:42Z,57,36,7,7,13211
stovallv,2021-01-13T14:25:42Z,21,16,7,7,13211
tarvere,2021-01-13T14:25:42Z,18,17,7,7,13211
taylork,2021-01-13T14:25:42Z,78,58,7,7,13211
warnockr,2021-01-13T14:25:42Z,2392,2089,7,7,13211
winfieldr,2021-01-13T14:25:42Z,46,35,7,7,13211
