CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-12-04T23:22:16Z,1784,1442,9,9,13001
jorgensenj,2020-12-04T23:22:16Z,36,31,9,9,13001
trumpd,2020-12-04T23:22:16Z,6570,4764,9,9,13001
write-ins,2020-12-04T23:22:16Z,0,0,9,9,13001
