CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bartella,2021-01-12T21:56:15Z,41,30,13,13,13055
buckleya,2021-01-12T21:56:15Z,47,29,13,13,13055
collinsd,2021-01-12T21:56:15Z,2883,2048,13,13,13055
fortuinj,2021-01-12T21:56:15Z,31,25,13,13,13055
graysond,2021-01-12T21:56:15Z,231,152,13,13,13055
greenem,2021-01-12T21:56:15Z,85,54,13,13,13055
jacksona,2021-01-12T21:56:15Z,140,88,13,13,13055
jacksond,2021-01-12T21:56:15Z,250,189,13,13,13055
jamesj,2021-01-12T21:56:15Z,95,68,13,13,13055
johnson_shealeyt,2021-01-12T21:56:15Z,73,43,13,13,13055
johnsonw,2021-01-12T21:56:15Z,161,97,13,13,13055
liebermanm,2021-01-12T21:56:15Z,227,171,13,13,13055
loefflerk,2021-01-12T21:56:15Z,3858,2709,13,13,13055
sladej,2021-01-12T21:56:15Z,47,34,13,13,13055
slowinskib,2021-01-12T21:56:15Z,70,38,13,13,13055
stovallv,2021-01-12T21:56:15Z,23,14,13,13,13055
tarvere,2021-01-12T21:56:15Z,18,16,13,13,13055
taylork,2021-01-12T21:56:15Z,259,187,13,13,13055
warnockr,2021-01-12T21:56:15Z,1129,911,13,13,13055
winfieldr,2021-01-12T21:56:15Z,35,30,13,13,13055
