CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2021-01-13T14:18:17Z,1791,1417,12,12,13143
jorgensenj,2021-01-13T14:18:17Z,125,70,12,12,13143
trumpd,2021-01-13T14:18:17Z,12330,8010,12,12,13143
write-ins,2021-01-13T14:18:17Z,2,0,12,12,13143
