CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bartella,2020-12-04T23:22:19Z,19,11,9,9,13001
buckleya,2020-12-04T23:22:19Z,21,16,9,9,13001
collinsd,2020-12-04T23:22:19Z,2355,1808,9,9,13001
fortuinj,2020-12-04T23:22:19Z,17,9,9,9,13001
graysond,2020-12-04T23:22:19Z,89,70,9,9,13001
greenem,2020-12-04T23:22:19Z,15,9,9,9,13001
jacksona,2020-12-04T23:22:19Z,51,32,9,9,13001
jacksond,2020-12-04T23:22:19Z,306,248,9,9,13001
jamesj,2020-12-04T23:22:19Z,88,64,9,9,13001
johnson_shealeyt,2020-12-04T23:22:19Z,54,40,9,9,13001
johnsonw,2020-12-04T23:22:19Z,64,42,9,9,13001
liebermanm,2020-12-04T23:22:19Z,85,65,9,9,13001
loefflerk,2020-12-04T23:22:19Z,1807,1309,9,9,13001
sladej,2020-12-04T23:22:19Z,41,34,9,9,13001
slowinskib,2020-12-04T23:22:19Z,23,17,9,9,13001
stovallv,2020-12-04T23:22:19Z,7,4,9,9,13001
tarvere,2020-12-04T23:22:19Z,11,11,9,9,13001
taylork,2020-12-04T23:22:19Z,2030,1433,9,9,13001
warnockr,2020-12-04T23:22:19Z,1051,877,9,9,13001
winfieldr,2020-12-04T23:22:19Z,25,16,9,9,13001
