CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bartella,2020-12-04T23:22:47Z,8,4,1,1,13005
buckleya,2020-12-04T23:22:47Z,13,8,1,1,13005
collinsd,2020-12-04T23:22:47Z,1646,1488,1,1,13005
fortuinj,2020-12-04T23:22:47Z,10,5,1,1,13005
graysond,2020-12-04T23:22:47Z,93,82,1,1,13005
greenem,2020-12-04T23:22:47Z,9,5,1,1,13005
jacksona,2020-12-04T23:22:47Z,46,41,1,1,13005
jacksond,2020-12-04T23:22:47Z,105,77,1,1,13005
jamesj,2020-12-04T23:22:47Z,39,30,1,1,13005
johnson_shealeyt,2020-12-04T23:22:47Z,35,22,1,1,13005
johnsonw,2020-12-04T23:22:47Z,86,68,1,1,13005
liebermanm,2020-12-04T23:22:47Z,49,39,1,1,13005
loefflerk,2020-12-04T23:22:47Z,1547,1405,1,1,13005
sladej,2020-12-04T23:22:47Z,12,9,1,1,13005
slowinskib,2020-12-04T23:22:47Z,12,8,1,1,13005
stovallv,2020-12-04T23:22:47Z,3,3,1,1,13005
tarvere,2020-12-04T23:22:47Z,7,5,1,1,13005
taylork,2020-12-04T23:22:47Z,462,397,1,1,13005
warnockr,2020-12-04T23:22:47Z,315,258,1,1,13005
winfieldr,2020-12-04T23:22:47Z,15,10,1,1,13005
