CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bartella,2021-01-12T21:54:13Z,15,12,1,1,13023
buckleya,2021-01-12T21:54:13Z,20,14,1,1,13023
collinsd,2021-01-12T21:54:13Z,1927,1564,1,1,13023
fortuinj,2021-01-12T21:54:13Z,8,5,1,1,13023
graysond,2021-01-12T21:54:13Z,70,46,1,1,13023
greenem,2021-01-12T21:54:13Z,13,8,1,1,13023
jacksona,2021-01-12T21:54:13Z,34,25,1,1,13023
jacksond,2021-01-12T21:54:13Z,180,131,1,1,13023
jamesj,2021-01-12T21:54:13Z,59,42,1,1,13023
johnson_shealeyt,2021-01-12T21:54:13Z,29,23,1,1,13023
johnsonw,2021-01-12T21:54:13Z,47,31,1,1,13023
liebermanm,2021-01-12T21:54:13Z,70,52,1,1,13023
loefflerk,2021-01-12T21:54:13Z,2133,1638,1,1,13023
sladej,2021-01-12T21:54:13Z,15,10,1,1,13023
slowinskib,2021-01-12T21:54:13Z,29,18,1,1,13023
stovallv,2021-01-12T21:54:13Z,6,3,1,1,13023
tarvere,2021-01-12T21:54:13Z,10,9,1,1,13023
taylork,2021-01-12T21:54:13Z,46,35,1,1,13023
warnockr,2021-01-12T21:54:13Z,876,686,1,1,13023
winfieldr,2021-01-12T21:54:13Z,26,22,1,1,13023
