CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bartella,2021-03-06T23:22:56Z,19,12,5,5,13253
buckleya,2021-03-06T23:22:56Z,25,16,5,5,13253
collinsd,2021-03-06T23:22:56Z,1263,833,5,5,13253
fortuinj,2021-03-06T23:22:56Z,8,5,5,5,13253
graysond,2021-03-06T23:22:56Z,96,70,5,5,13253
greenem,2021-03-06T23:22:56Z,12,9,5,5,13253
jacksona,2021-03-06T23:22:56Z,50,34,5,5,13253
jacksond,2021-03-06T23:22:56Z,345,245,5,5,13253
jamesj,2021-03-06T23:22:56Z,80,57,5,5,13253
johnson_shealeyt,2021-03-06T23:22:56Z,84,59,5,5,13253
johnsonw,2021-03-06T23:22:56Z,49,35,5,5,13253
liebermanm,2021-03-06T23:22:56Z,108,79,5,5,13253
loefflerk,2021-03-06T23:22:56Z,1021,619,5,5,13253
sladej,2021-03-06T23:22:56Z,37,26,5,5,13253
slowinskib,2021-03-06T23:22:56Z,14,7,5,5,13253
stovallv,2021-03-06T23:22:56Z,9,7,5,5,13253
tarvere,2021-03-06T23:22:56Z,18,15,5,5,13253
taylork,2021-03-06T23:22:56Z,48,23,5,5,13253
warnockr,2021-03-06T23:22:56Z,419,354,5,5,13253
winfieldr,2021-03-06T23:22:56Z,38,30,5,5,13253
write-ins,2021-03-06T23:22:56Z,0,0,5,5,13253
