CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bartella,2021-01-13T14:25:21Z,33,26,14,14,13207
buckleya,2021-01-13T14:25:21Z,45,32,14,14,13207
collinsd,2021-01-13T14:25:21Z,4201,3123,14,14,13207
fortuinj,2021-01-13T14:25:21Z,30,20,14,14,13207
graysond,2021-01-13T14:25:21Z,165,105,14,14,13207
greenem,2021-01-13T14:25:21Z,32,22,14,14,13207
jacksona,2021-01-13T14:25:21Z,105,69,14,14,13207
jacksond,2021-01-13T14:25:21Z,423,331,14,14,13207
jamesj,2021-01-13T14:25:21Z,147,115,14,14,13207
johnson_shealeyt,2021-01-13T14:25:21Z,126,99,14,14,13207
johnsonw,2021-01-13T14:25:21Z,161,123,14,14,13207
liebermanm,2021-01-13T14:25:21Z,227,189,14,14,13207
loefflerk,2021-01-13T14:25:21Z,6077,4346,14,14,13207
sladej,2021-01-13T14:25:21Z,65,48,14,14,13207
slowinskib,2021-01-13T14:25:21Z,94,60,14,14,13207
stovallv,2021-01-13T14:25:21Z,25,20,14,14,13207
tarvere,2021-01-13T14:25:21Z,25,20,14,14,13207
taylork,2021-01-13T14:25:21Z,114,73,14,14,13207
warnockr,2021-01-13T14:25:21Z,3197,2703,14,14,13207
winfieldr,2021-01-13T14:25:21Z,53,40,14,14,13207
