CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
clydea,2021-01-12T22:01:09Z,13426,11084,3,3,13085
pandyd,2021-01-12T22:01:09Z,2310,2059,3,3,13085
