CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2021-01-12T21:54:12Z,1312,1016,1,1,13023
jorgensenj,2021-01-12T21:54:12Z,67,47,1,1,13023
trumpd,2021-01-12T21:54:12Z,4329,3384,1,1,13023
write-ins,2021-01-12T21:54:12Z,2,0,1,1,13023
