CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
carterb,2020-12-04T23:42:05Z,9783,7326,12,12,13299
griggsj,2020-12-04T23:42:05Z,4015,3509,12,12,13299
write-ins,2020-12-04T23:42:05Z,0,0,12,12,13299
