CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bryantr,2020-12-07T20:18:37.653Z,3054,2625,7,7,13137
meltone,2020-12-07T20:18:37.653Z,719,537,7,7,13137
shawj,2020-12-07T20:18:37.653Z,16078,13563,7,7,13137
