CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bryantr,2020-12-07T20:18:37.653Z,221657,189069,156,156,13135
meltone,2020-12-07T20:18:37.653Z,17106,12164,156,156,13135
shawj,2020-12-07T20:18:37.653Z,165721,131643,156,156,13135
