CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-12-04T23:41:45Z,2570,2187,12,12,13111
jorgensenj,2020-12-04T23:41:45Z,110,67,12,12,13111
trumpd,2020-12-04T23:41:45Z,12169,7983,12,12,13111
write-ins,2020-12-04T23:41:45Z,0,0,12,12,13111
