CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bartella,2020-12-04T23:49:47Z,4,2,2,2,13265
buckleya,2020-12-04T23:49:47Z,3,3,2,2,13265
collinsd,2020-12-04T23:49:47Z,150,112,2,2,13265
fortuinj,2020-12-04T23:49:47Z,2,2,2,2,13265
graysond,2020-12-04T23:49:47Z,8,6,2,2,13265
greenem,2020-12-04T23:49:47Z,4,2,2,2,13265
jacksona,2020-12-04T23:49:47Z,5,3,2,2,13265
jacksond,2020-12-04T23:49:47Z,112,86,2,2,13265
jamesj,2020-12-04T23:49:47Z,18,15,2,2,13265
johnson_shealeyt,2020-12-04T23:49:47Z,12,9,2,2,13265
johnsonw,2020-12-04T23:49:47Z,6,5,2,2,13265
liebermanm,2020-12-04T23:49:47Z,16,13,2,2,13265
loefflerk,2020-12-04T23:49:47Z,178,130,2,2,13265
sladej,2020-12-04T23:49:47Z,11,6,2,2,13265
slowinskib,2020-12-04T23:49:47Z,0,0,2,2,13265
stovallv,2020-12-04T23:49:47Z,1,1,2,2,13265
tarvere,2020-12-04T23:49:47Z,5,4,2,2,13265
taylork,2020-12-04T23:49:47Z,2,2,2,2,13265
warnockr,2020-12-04T23:49:47Z,343,286,2,2,13265
winfieldr,2020-12-04T23:49:47Z,4,3,2,2,13265
