CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bartella,2020-12-04T23:45:05Z,16,11,9,9,13319
buckleya,2020-12-04T23:45:05Z,14,7,9,9,13319
collinsd,2020-12-04T23:45:05Z,1057,547,9,9,13319
fortuinj,2020-12-04T23:45:05Z,10,6,9,9,13319
graysond,2020-12-04T23:45:05Z,54,21,9,9,13319
greenem,2020-12-04T23:45:05Z,12,7,9,9,13319
jacksona,2020-12-04T23:45:05Z,16,9,9,9,13319
jacksond,2020-12-04T23:45:05Z,228,162,9,9,13319
jamesj,2020-12-04T23:45:05Z,88,64,9,9,13319
johnson_shealeyt,2020-12-04T23:45:05Z,52,37,9,9,13319
johnsonw,2020-12-04T23:45:05Z,27,8,9,9,13319
liebermanm,2020-12-04T23:45:05Z,57,34,9,9,13319
loefflerk,2020-12-04T23:45:05Z,1407,732,9,9,13319
sladej,2020-12-04T23:45:05Z,36,25,9,9,13319
slowinskib,2020-12-04T23:45:05Z,14,9,9,9,13319
stovallv,2020-12-04T23:45:05Z,2,1,9,9,13319
tarvere,2020-12-04T23:45:05Z,3,2,9,9,13319
taylork,2020-12-04T23:45:05Z,29,14,9,9,13319
warnockr,2020-12-04T23:45:05Z,1539,1153,9,9,13319
winfieldr,2020-12-04T23:45:05Z,28,20,9,9,13319
write-ins,2020-12-04T23:45:05Z,0,0,9,9,13319
