CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
carterb,2021-01-13T16:52:29Z,1133,802,1,1,13185
griggsj,2021-01-13T16:52:29Z,721,596,1,1,13185
