CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bartella,2021-01-13T16:49:52Z,17,11,6,6,13079
buckleya,2021-01-13T16:49:52Z,36,24,6,6,13079
collinsd,2021-01-13T16:49:52Z,1771,1340,6,6,13079
fortuinj,2021-01-13T16:49:52Z,9,5,6,6,13079
graysond,2021-01-13T16:49:52Z,77,54,6,6,13079
greenem,2021-01-13T16:49:52Z,10,5,6,6,13079
jacksona,2021-01-13T16:49:52Z,30,22,6,6,13079
jacksond,2021-01-13T16:49:52Z,179,152,6,6,13079
jamesj,2021-01-13T16:49:52Z,55,39,6,6,13079
johnson_shealeyt,2021-01-13T16:49:52Z,53,46,6,6,13079
johnsonw,2021-01-13T16:49:52Z,64,41,6,6,13079
liebermanm,2021-01-13T16:49:52Z,87,66,6,6,13079
loefflerk,2021-01-13T16:49:52Z,2281,1686,6,6,13079
sladej,2021-01-13T16:49:52Z,28,20,6,6,13079
slowinskib,2021-01-13T16:49:52Z,29,15,6,6,13079
stovallv,2021-01-13T16:49:52Z,5,4,6,6,13079
tarvere,2021-01-13T16:49:52Z,10,9,6,6,13079
taylork,2021-01-13T16:49:52Z,55,38,6,6,13079
warnockr,2021-01-13T16:49:52Z,1172,987,6,6,13079
winfieldr,2021-01-13T16:49:52Z,30,24,6,6,13079
