CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bartella,2021-01-13T14:31:52Z,35,26,4,4,13293
buckleya,2021-01-13T14:31:52Z,30,22,4,4,13293
collinsd,2021-01-13T14:31:52Z,3639,3120,4,4,13293
fortuinj,2021-01-13T14:31:52Z,23,16,4,4,13293
graysond,2021-01-13T14:31:52Z,175,118,4,4,13293
greenem,2021-01-13T14:31:52Z,29,20,4,4,13293
jacksona,2021-01-13T14:31:52Z,115,88,4,4,13293
jacksond,2021-01-13T14:31:52Z,458,347,4,4,13293
jamesj,2021-01-13T14:31:52Z,174,132,4,4,13293
johnson_shealeyt,2021-01-13T14:31:52Z,135,108,4,4,13293
johnsonw,2021-01-13T14:31:52Z,97,71,4,4,13293
liebermanm,2021-01-13T14:31:52Z,168,130,4,4,13293
loefflerk,2021-01-13T14:31:52Z,4239,3602,4,4,13293
sladej,2021-01-13T14:31:52Z,66,53,4,4,13293
slowinskib,2021-01-13T14:31:52Z,70,44,4,4,13293
stovallv,2021-01-13T14:31:52Z,15,8,4,4,13293
tarvere,2021-01-13T14:31:52Z,26,20,4,4,13293
taylork,2021-01-13T14:31:52Z,110,90,4,4,13293
warnockr,2021-01-13T14:31:52Z,3079,2666,4,4,13293
winfieldr,2021-01-13T14:31:52Z,40,33,4,4,13293
