CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bartella,2021-01-13T14:30:33Z,26,16,8,8,13267
buckleya,2021-01-13T14:30:33Z,43,32,8,8,13267
collinsd,2021-01-13T14:30:33Z,2332,1812,8,8,13267
fortuinj,2021-01-13T14:30:33Z,20,15,8,8,13267
graysond,2021-01-13T14:30:33Z,129,89,8,8,13267
greenem,2021-01-13T14:30:33Z,23,16,8,8,13267
jacksona,2021-01-13T14:30:33Z,73,58,8,8,13267
jacksond,2021-01-13T14:30:33Z,328,237,8,8,13267
jamesj,2021-01-13T14:30:33Z,98,73,8,8,13267
johnson_shealeyt,2021-01-13T14:30:33Z,102,68,8,8,13267
johnsonw,2021-01-13T14:30:33Z,95,62,8,8,13267
liebermanm,2021-01-13T14:30:33Z,130,98,8,8,13267
loefflerk,2021-01-13T14:30:33Z,3047,2264,8,8,13267
sladej,2021-01-13T14:30:33Z,36,28,8,8,13267
slowinskib,2021-01-13T14:30:33Z,41,21,8,8,13267
stovallv,2021-01-13T14:30:33Z,13,9,8,8,13267
tarvere,2021-01-13T14:30:33Z,18,17,8,8,13267
taylork,2021-01-13T14:30:33Z,160,110,8,8,13267
warnockr,2021-01-13T14:30:33Z,1200,982,8,8,13267
winfieldr,2021-01-13T14:30:33Z,23,18,8,8,13267
