CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bartella,2021-03-07T03:07:42Z,37,26,10,10,13169
buckleya,2021-03-07T03:07:42Z,46,30,10,10,13169
collinsd,2021-03-07T03:07:42Z,3809,2767,10,10,13169
fortuinj,2021-03-07T03:07:42Z,23,14,10,10,13169
graysond,2021-03-07T03:07:42Z,188,112,10,10,13169
greenem,2021-03-07T03:07:42Z,39,26,10,10,13169
jacksona,2021-03-07T03:07:42Z,110,67,10,10,13169
jacksond,2021-03-07T03:07:42Z,545,426,10,10,13169
jamesj,2021-03-07T03:07:42Z,184,140,10,10,13169
johnson_shealeyt,2021-03-07T03:07:42Z,143,112,10,10,13169
johnsonw,2021-03-07T03:07:42Z,126,81,10,10,13169
liebermanm,2021-03-07T03:07:42Z,235,189,10,10,13169
loefflerk,2021-03-07T03:07:42Z,5397,3745,10,10,13169
sladej,2021-03-07T03:07:42Z,71,50,10,10,13169
slowinskib,2021-03-07T03:07:42Z,68,36,10,10,13169
stovallv,2021-03-07T03:07:42Z,11,6,10,10,13169
tarvere,2021-03-07T03:07:42Z,34,31,10,10,13169
taylork,2021-03-07T03:07:42Z,132,81,10,10,13169
warnockr,2021-03-07T03:07:42Z,3496,2919,10,10,13169
winfieldr,2021-03-07T03:07:42Z,60,47,10,10,13169
write-ins,2021-03-07T03:07:42Z,0,0,10,10,13169
