CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bartella,2021-01-13T14:18:17Z,42,18,12,12,13143
buckleya,2021-01-13T14:18:17Z,43,20,12,12,13143
collinsd,2021-01-13T14:18:17Z,4488,2990,12,12,13143
fortuinj,2021-01-13T14:18:17Z,38,20,12,12,13143
graysond,2021-01-13T14:18:17Z,218,129,12,12,13143
greenem,2021-01-13T14:18:17Z,50,24,12,12,13143
jacksona,2021-01-13T14:18:17Z,155,90,12,12,13143
jacksond,2021-01-13T14:18:17Z,201,156,12,12,13143
jamesj,2021-01-13T14:18:17Z,51,38,12,12,13143
johnson_shealeyt,2021-01-13T14:18:17Z,85,65,12,12,13143
johnsonw,2021-01-13T14:18:17Z,299,187,12,12,13143
liebermanm,2021-01-13T14:18:17Z,167,121,12,12,13143
loefflerk,2021-01-13T14:18:17Z,6533,4296,12,12,13143
sladej,2021-01-13T14:18:17Z,34,20,12,12,13143
slowinskib,2021-01-13T14:18:17Z,99,59,12,12,13143
stovallv,2021-01-13T14:18:17Z,14,7,12,12,13143
tarvere,2021-01-13T14:18:17Z,12,12,12,12,13143
taylork,2021-01-13T14:18:17Z,211,115,12,12,13143
warnockr,2021-01-13T14:18:17Z,1200,933,12,12,13143
winfieldr,2021-01-13T14:18:17Z,29,19,12,12,13143
write-ins,2021-01-13T14:18:17Z,0,0,12,12,13143
