CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-12-04T23:52:53Z,748,575,1,1,13201
jorgensenj,2020-12-04T23:52:53Z,20,13,1,1,13201
trumpd,2020-12-04T23:52:53Z,2066,1533,1,1,13201
write-ins,2020-12-04T23:52:53Z,0,0,1,1,13201
