CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bartella,2020-11-24T13:26:44Z,11,9,1,1,13053
buckleya,2020-11-24T13:26:44Z,7,5,1,1,13053
collinsd,2020-11-24T13:26:44Z,372,255,1,1,13053
fortuinj,2020-11-24T13:26:44Z,3,2,1,1,13053
graysond,2020-11-24T13:26:44Z,26,14,1,1,13053
greenem,2020-11-24T13:26:44Z,2,1,1,1,13053
jacksona,2020-11-24T13:26:44Z,19,13,1,1,13053
jacksond,2020-11-24T13:26:44Z,106,87,1,1,13053
jamesj,2020-11-24T13:26:44Z,36,30,1,1,13053
johnson_shealeyt,2020-11-24T13:26:44Z,26,23,1,1,13053
johnsonw,2020-11-24T13:26:44Z,15,8,1,1,13053
liebermanm,2020-11-24T13:26:44Z,37,24,1,1,13053
loefflerk,2020-11-24T13:26:44Z,388,258,1,1,13053
sladej,2020-11-24T13:26:44Z,11,8,1,1,13053
slowinskib,2020-11-24T13:26:44Z,20,10,1,1,13053
stovallv,2020-11-24T13:26:44Z,11,8,1,1,13053
tarvere,2020-11-24T13:26:44Z,7,5,1,1,13053
taylork,2020-11-24T13:26:44Z,20,16,1,1,13053
warnockr,2020-11-24T13:26:44Z,410,306,1,1,13053
winfieldr,2020-11-24T13:26:44Z,7,5,1,1,13053
