CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bartella,2021-03-07T03:06:32Z,34,24,5,5,13081
buckleya,2021-03-07T03:06:32Z,17,14,5,5,13081
collinsd,2021-03-07T03:06:32Z,2316,1919,5,5,13081
fortuinj,2021-03-07T03:06:32Z,11,7,5,5,13081
graysond,2021-03-07T03:06:32Z,89,62,5,5,13081
greenem,2021-03-07T03:06:32Z,13,4,5,5,13081
jacksona,2021-03-07T03:06:32Z,56,41,5,5,13081
jacksond,2021-03-07T03:06:32Z,569,428,5,5,13081
jamesj,2021-03-07T03:06:32Z,118,92,5,5,13081
johnson_shealeyt,2021-03-07T03:06:32Z,149,114,5,5,13081
johnsonw,2021-03-07T03:06:32Z,45,33,5,5,13081
liebermanm,2021-03-07T03:06:32Z,132,107,5,5,13081
loefflerk,2021-03-07T03:06:32Z,2330,1865,5,5,13081
sladej,2021-03-07T03:06:32Z,73,47,5,5,13081
slowinskib,2021-03-07T03:06:32Z,27,18,5,5,13081
stovallv,2021-03-07T03:06:32Z,10,8,5,5,13081
tarvere,2021-03-07T03:06:32Z,22,16,5,5,13081
taylork,2021-03-07T03:06:32Z,88,58,5,5,13081
warnockr,2021-03-07T03:06:32Z,1738,1449,5,5,13081
winfieldr,2021-03-07T03:06:32Z,48,40,5,5,13081
write-ins,2021-03-07T03:06:32Z,0,0,5,5,13081
