CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-12-07T20:18:20.077Z,1992,1457,7,7,13119
yes,2020-12-07T20:18:20.077Z,8109,6133,7,7,13119
