CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bartella,2021-01-13T16:51:49Z,182,130,31,31,13021
buckleya,2021-01-13T16:51:49Z,206,147,31,31,13021
collinsd,2021-01-13T16:51:49Z,10194,7430,31,31,13021
fortuinj,2021-01-13T16:51:49Z,158,104,31,31,13021
graysond,2021-01-13T16:51:49Z,420,243,31,31,13021
greenem,2021-01-13T16:51:49Z,152,87,31,31,13021
jacksona,2021-01-13T16:51:49Z,434,272,31,31,13021
jacksond,2021-01-13T16:51:49Z,4902,3587,31,31,13021
jamesj,2021-01-13T16:51:49Z,1952,1424,31,31,13021
johnson_shealeyt,2021-01-13T16:51:49Z,1413,1055,31,31,13021
johnsonw,2021-01-13T16:51:49Z,416,267,31,31,13021
liebermanm,2021-01-13T16:51:49Z,1582,1161,31,31,13021
loefflerk,2021-01-13T16:51:49Z,14584,10196,31,31,13021
sladej,2021-01-13T16:51:49Z,622,410,31,31,13021
slowinskib,2021-01-13T16:51:49Z,345,203,31,31,13021
stovallv,2021-01-13T16:51:49Z,127,82,31,31,13021
tarvere,2021-01-13T16:51:49Z,329,266,31,31,13021
taylork,2021-01-13T16:51:49Z,284,168,31,31,13021
warnockr,2021-01-13T16:51:49Z,30896,25257,31,31,13021
winfieldr,2021-01-13T16:51:49Z,742,504,31,31,13021
