CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bartella,2021-01-13T14:32:26Z,97,67,21,21,13297
buckleya,2021-01-13T14:32:26Z,150,98,21,21,13297
collinsd,2021-01-13T14:32:26Z,12381,9689,21,21,13297
fortuinj,2021-01-13T14:32:26Z,93,59,21,21,13297
graysond,2021-01-13T14:32:26Z,618,446,21,21,13297
greenem,2021-01-13T14:32:26Z,115,79,21,21,13297
jacksona,2021-01-13T14:32:26Z,446,292,21,21,13297
jacksond,2021-01-13T14:32:26Z,1722,1336,21,21,13297
jamesj,2021-01-13T14:32:26Z,494,379,21,21,13297
johnson_shealeyt,2021-01-13T14:32:26Z,535,426,21,21,13297
johnsonw,2021-01-13T14:32:26Z,430,278,21,21,13297
liebermanm,2021-01-13T14:32:26Z,667,534,21,21,13297
loefflerk,2021-01-13T14:32:26Z,22813,17178,21,21,13297
sladej,2021-01-13T14:32:26Z,219,161,21,21,13297
slowinskib,2021-01-13T14:32:26Z,417,248,21,21,13297
stovallv,2021-01-13T14:32:26Z,82,59,21,21,13297
tarvere,2021-01-13T14:32:26Z,67,58,21,21,13297
taylork,2021-01-13T14:32:26Z,430,301,21,21,13297
warnockr,2021-01-13T14:32:26Z,8443,7149,21,21,13297
winfieldr,2021-01-13T14:32:26Z,189,158,21,21,13297
