CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2021-01-13T17:08:23Z,2879,2350,11,11,13105
jorgensenj,2021-01-13T17:08:23Z,66,36,11,11,13105
trumpd,2021-01-13T17:08:23Z,6226,4389,11,11,13105
write-ins,2021-01-13T17:08:23Z,5,0,11,11,13105
