CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
hollidayl,2021-01-13T16:51:55Z,30552,24412,16,16,13153
scotta,2021-01-13T16:51:55Z,42880,30878,16,16,13153
write-ins,2021-01-13T16:51:55Z,31,0,16,16,13153
