CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-12-07T20:18:20.48Z,5271,3428,12,12,13145
yes,2020-12-07T20:18:20.48Z,13117,8547,12,12,13145
