CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bartella,2021-03-07T03:06:48Z,33,24,5,5,13099
buckleya,2021-03-07T03:06:48Z,22,13,5,5,13099
collinsd,2021-03-07T03:06:48Z,1314,951,5,5,13099
fortuinj,2021-03-07T03:06:48Z,19,9,5,5,13099
graysond,2021-03-07T03:06:48Z,50,28,5,5,13099
greenem,2021-03-07T03:06:48Z,37,25,5,5,13099
jacksona,2021-03-07T03:06:48Z,51,32,5,5,13099
jacksond,2021-03-07T03:06:48Z,603,414,5,5,13099
jamesj,2021-03-07T03:06:48Z,126,94,5,5,13099
johnson_shealeyt,2021-03-07T03:06:48Z,135,100,5,5,13099
johnsonw,2021-03-07T03:06:48Z,46,25,5,5,13099
liebermanm,2021-03-07T03:06:48Z,155,119,5,5,13099
loefflerk,2021-03-07T03:06:48Z,1133,808,5,5,13099
sladej,2021-03-07T03:06:48Z,83,53,5,5,13099
slowinskib,2021-03-07T03:06:48Z,23,14,5,5,13099
stovallv,2021-03-07T03:06:48Z,22,9,5,5,13099
tarvere,2021-03-07T03:06:48Z,19,16,5,5,13099
taylork,2021-03-07T03:06:48Z,55,36,5,5,13099
warnockr,2021-03-07T03:06:48Z,1005,777,5,5,13099
winfieldr,2021-03-07T03:06:48Z,38,29,5,5,13099
