CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
romero-34624,2020-11-25T03:49:07.467Z,5621,0,0
vargas-34947,2020-11-25T03:49:07.467Z,3441,0,0
