CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
diamond-34933,2020-11-25T03:49:07.827Z,11256,0,0
martinez-parra-34932,2020-11-25T03:49:07.827Z,8135,0,0
