CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
lujanb,2020-11-25T04:00:39Z,2915,0,22,22,35027
ronchettim,2020-11-25T04:00:39Z,7102,0,22,22,35027
walshb,2020-11-25T04:00:39Z,230,0,22,22,35027
