CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
herrelly,2020-11-25T04:01:21Z,1631,0,9,9,35003
smallx,2020-11-25T04:01:21Z,619,0,9,9,35003
write-ins,2020-11-25T04:01:21Z,0,0,9,9,35003
