CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
oconnor-27568,2020-12-03T14:39:41.213Z,58142,0,0
wheeler-28040,2020-12-03T14:39:41.213Z,47343,0,0
