CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
crean-28155,2020-12-03T14:39:37.673Z,35343,0,0
fattman-26752,2020-12-03T14:39:37.673Z,54175,0,0
