CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
busser-28065,2020-12-03T14:39:43.85Z,12228,0,0
harrington-26711,2020-12-03T14:39:43.85Z,13043,0,0
