CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
clark-63056-22-h,2021-03-07T03:46:55Z,294427,220,0
colarusso-20073688-22-h,2021-03-07T03:46:55Z,101351,19,0
write-ins-21303-22-h,2021-03-07T03:46:55Z,405,0,0
