CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
flaherty-28170,2020-12-03T14:39:41.69Z,1820,0,0
garlo-28057,2020-12-03T14:39:41.69Z,7719,0,0
pease-28111,2020-12-03T14:39:41.69Z,9327,0,0
