CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
collick-20073707-47-h,2020-11-24T13:25:52Z,107299,52649,0
scott-1451-47-h,2020-11-24T13:25:52Z,233326,165093,0
