CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
gaded,2020-11-24T13:25:33Z,2381,736,9,9,51045
warnerm,2020-11-24T13:25:33Z,757,371,9,9,51045
