CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-24T13:25:40Z,8517,6529,6,6,51630
jorgensenj,2020-11-24T13:25:40Z,240,139,6,6,51630
trumpd,2020-11-24T13:25:40Z,4037,2202,6,6,51630
write-ins,2020-11-24T13:25:40Z,68,0,6,6,51630
