CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
gaded,2020-11-24T13:25:30Z,15033,6973,21,21,51185
warnerm,2020-11-24T13:25:30Z,4504,2743,21,21,51185
