CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
feyen-53023,2020-12-02T15:58:32.38Z,52490,0,0
wojciechowski-53314,2020-12-02T15:58:32.38Z,36274,0,0
